"Image","ImageNumber","HighReferenceImage","NoiseType","Stage","Method","Sequence","Parameters","MSE","PSNR","MAE","StdContrast","GradientMean","GradientRatio","EdgeCorrelation","DarkPixelPercent","SaturatedPixelPercent","Comment"
"55_low.png","55","55_high.png","Gaussian noise","Noisy image","No filtering","","","0.00308900007172779","25.1018208161406","0.0404057304033167","0.0425861723790664","0.019294250510463","5.67090093034102","0.111154659509168","99.9829166666667","0","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
"55_low.png","55","55_high.png","Gaussian noise","Denoising","Mean filter","filter only","3x3 average kernel","0.000681570554611839","31.6648918033911","0.021462044249035","0.0259773717443956","0.00771604516091437","2.2678739274093","0.255931216568703","100","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.56 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
"55_low.png","55","55_high.png","Gaussian noise","Denoising","Gaussian filter","filter only","sigma=1.0, filter size=5","0.00060127843414011","32.2092437257544","0.020354624479573","0.0252280764208635","0.0068206549078808","2.0047038490384","0.287005880097269","100","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 7.11 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
"55_low.png","55","55_high.png","Gaussian noise","Denoising","Median filter","filter only","3x3 median","0.00066966526152412","31.7414222924015","0.0194285521505495","0.0324271939202298","0.0103110715169959","3.03059530748996","0.231823050020609","100","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.64 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
"55_low.png","55","55_high.png","Gaussian noise","Denoising","Wiener filter","filter only","5x5 adaptive Wiener","0.000658642642843481","31.8135015496014","0.0210218785621542","0.0257095691940799","0.00551923973601751","1.62219629815544","0.2231427947781","100","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.71 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
"55_low.png","55","55_high.png","Gaussian noise","Final enhanced image","Gaussian filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.0343192165287788","14.644626351914","0.153564891083331","0.126408610263891","0.0356197742258783","1.61895187148371","0.245574186200542","5.71333333333333","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 14.64 dB."
"55_low.png","55","55_high.png","Gaussian noise","Final enhanced image","Gaussian filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.0189019936293419","17.2349238754313","0.117903231603571","0.0836332002481263","0.0229645279002125","1.04375915428398","0.233327010351004","65.1279166666667","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 17.23 dB."
"55_low.png","55","55_high.png","Gaussian noise","Final enhanced image","Median filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.0268669109398916","15.7078226430298","0.12739045750364","0.188410963097274","0.0632190778037874","2.87336589150973","0.222845573943822","39.09625","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 15.71 dB."
"55_low.png","55","55_high.png","Gaussian noise","Final enhanced image","Median filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.0229613123289785","16.3900329393319","0.12247185184832","0.121322477780764","0.040708327350413","1.85023134428073","0.222845573943823","62.1070833333333","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 16.39 dB."
"55_low.png","55","55_high.png","Salt & Pepper noise","Noisy image","No filtering","","","0.0234240771498142","16.3033751022197","0.0251268954248366","0.105431899981219","0.0378218632482368","11.1164742763833","0.0451160708869326","95.0270833333333","0.00125","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
"55_low.png","55","55_high.png","Salt & Pepper noise","Denoising","Mean filter","filter only","3x3 average kernel","0.0031358519093374","25.0364445506802","0.0278223251028806","0.0448363397243614","0.018915945785956","5.55971088370014","0.0732310985867183","99.9425","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 8.73 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
"55_low.png","55","55_high.png","Salt & Pepper noise","Denoising","Gaussian filter","filter only","sigma=1.0, filter size=5","0.00248055554368876","26.0545104395637","0.0263540825474725","0.0414244305749806","0.0166341893461522","4.88906473912573","0.0814626289611269","99.9741666666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 9.75 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
"55_low.png","55","55_high.png","Salt & Pepper noise","Denoising","Median filter","filter only","3x3 median","3.69133666538508e-05","44.3281634351981","0.00383527233115467","0.0317733042163087","0.00242437130466807","0.712563023874844","0.929198747422521","100","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 28.02 dB. Παρατηρείται πιθανή θόλωση λεπτομερειών και ακμών. Το median filter είναι ιδιαίτερα κατάλληλο για Salt & Pepper θόρυβο."
"55_low.png","55","55_high.png","Salt & Pepper noise","Denoising","Wiener filter","filter only","5x5 adaptive Wiener","0.00822916595147691","20.8464417949329","0.0265881970009231","0.065359867961751","0.0216535868730562","6.36434910374178","0.0307409911210417","96.8508333333333","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 4.54 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
"55_low.png","55","55_high.png","Salt & Pepper noise","Final enhanced image","Gaussian filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.0222577941965047","16.5251787754638","0.117501077643812","0.120205305887711","0.0430469801246953","1.95652528824751","0.165069892022544","45.4908333333333","0","Η σειρά πρώτα αποθορυβοποίηση και μετά ενίσχυση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Salt & Pepper noise με Gaussian filter, το PSNR είναι 16.53 dB."
