IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
0,14040,0.0585,0,0,1,4,1
1,25006,0.162691666666667,0,0,39,56,29
2,16902,0.233116666666667,0,1521,747,23,1195
3,11575,0.281345833333333,0,12524,13312,103,12916
4,10025,0.323116666666667,0,44,340,252,663
5,8593,0.358920833333333,0,1530,1135,370,2079
6,7193,0.388891666666667,0,9684,5588,1622,5056
7,6456,0.415791666666667,0,13851,18435,3275,18755
8,6766,0.443983333333333,0,525,859,8989,1652
9,7665,0.475920833333333,0,3459,1691,291,2586
10,8414,0.510979166666667,0,12917,14994,330,13947
11,8655,0.547041666666667,0,643,959,436,1796
12,8621,0.5829625,0,1561,1406,903,2142
13,8079,0.616625,0,5196,2751,1559,3510
14,7758,0.64895,14040,4588,7775,2245,7144
15,7989,0.6822375,0,1318,1494,3566,2185
16,8690,0.718445833333333,0,2650,1968,5119,2901
17,9959,0.759941666666667,0,5791,6664,12284,3710
18,10185,0.802379166666667,0,643,1022,579,3899
19,9273,0.841016666666667,0,1540,1689,583,2581
20,7305,0.871454166666667,0,3085,1996,846,3059
21,5301,0.893541666666667,0,3534,4878,1311,3818
22,3822,0.909466666666667,0,771,1166,1901,2536
23,3165,0.922654166666667,0,1355,2062,2113,3119
24,2619,0.933566666666667,0,4984,4883,2394,3398
25,2295,0.943129166666667,0,630,1120,3016,3728
26,2379,0.953041666666667,0,906,1838,6975,3669
27,2394,0.963016666666667,0,2061,2702,739,4305
28,2338,0.972758333333333,0,3745,3717,825,4250
29,1971,0.980970833333333,0,803,1766,1034,4482
30,1559,0.987466666666667,0,1376,2469,1471,4921
31,1166,0.992325,0,4620,4007,1478,5022
32,948,0.996275,0,1241,2671,1646,4941
33,511,0.998404166666667,0,1292,2563,1890,4759
34,252,0.999454166666667,0,2071,3584,4489,5009
35,101,0.999875,0,4524,3806,1075,4536
36,21,0.9999625,0,1407,2550,1097,4244
37,6,0.9999875,0,1601,3365,967,3757
38,1,0.999991666666667,0,3483,4179,1308,3843
39,1,0.999995833333333,0,3386,3254,1347,3566
40,0,0.999995833333333,0,1788,3258,1537,3309
41,0,0.999995833333333,25006,2429,3940,1681,3133
42,0,0.999995833333333,0,4273,3966,2168,3133
43,0,0.999995833333333,0,2109,2983,2244,3015
44,0,0.999995833333333,0,2125,3847,1333,2900
45,0,0.999995833333333,0,2977,3711,1374,2887
46,0,0.999995833333333,0,3418,3589,1111,2875
47,0,0.999995833333333,0,2082,3392,1523,2859
48,0,0.999995833333333,0,2414,3617,1591,2706
49,0,0.999995833333333,0,3410,3281,1705,2753
50,0,0.999995833333333,0,2266,2839,1712,2712
51,0,0.999995833333333,0,2277,3091,2190,2496
52,0,0.999995833333333,0,2475,2708,1721,2518
53,0,0.999995833333333,0,2546,2514,1503,2576
54,0,0.999995833333333,0,2927,2404,1853,2366
55,0,0.999995833333333,0,2592,2429,1415,2364
56,0,0.999995833333333,0,2507,2004,1525,2322
57,0,0.999995833333333,0,2948,1782,1574,2084
58,0,0.999995833333333,0,2894,1978,1901,1888
59,0,0.999995833333333,16902,2884,1931,2085,1858
60,0,0.999995833333333,0,2857,1427,1757,1640
61,0,0.999995833333333,0,3499,1793,1748,1361
62,0,0.999995833333333,0,2941,1921,1813,1175
63,0,0.999995833333333,0,3349,1377,1833,1109
64,1,1,0,2191,1411,1600,870
65,0,1,0,2888,1812,1664,795
66,0,1,0,2507,1724,1764,668
67,0,1,0,2318,1423,1935,661
68,0,1,0,1534,1508,1849,535
69,0,1,0,1446,1832,1905,469
70,0,1,0,2527,1697,1933,524
71,0,1,0,844,1492,2205,429
72,0,1,11575,781,1621,1906,384
73,0,1,0,1318,1654,1929,447
74,0,1,0,1482,1578,1872,397
75,0,1,0,560,1624,1937,331
76,0,1,0,473,1425,2012,358
77,0,1,0,1545,1420,1908,314
78,0,1,0,892,1365,1775,323
79,0,1,0,251,1032,1981,343
80,0,1,0,613,1037,2120,314
81,0,1,0,1835,746,1971,266
82,0,1,10025,177,673,1951,270
83,0,1,0,253,717,1830,257
84,0,1,0,830,407,1854,242
85,0,1,0,1740,491,1799,281
86,0,1,0,150,420,1736,218
87,0,1,0,245,221,1836,192
88,0,1,0,2100,420,1835,218
89,0,1,0,119,315,1712,201
90,0,1,0,177,213,1774,180
91,0,1,8593,414,422,1677,185
92,0,1,0,1705,283,1534,186
93,0,1,0,208,173,1488,169
94,0,1,0,313,326,1430,145
95,0,1,0,1905,250,1416,147
96,0,1,0,210,137,1486,165
97,0,1,0,259,106,1304,130
98,0,1,0,324,172,1295,109
99,0,1,7193,1874,85,1219,80
100,0,1,0,315,30,1212,98
101,0,1,0,323,75,1164,80
102,0,1,0,1851,123,1128,65
103,0,1,0,319,33,1068,58
104,0,1,0,296,28,1206,52
105,0,1,0,462,65,1131,36
106,0,1,6456,1339,65,1057,24
107,0,1,0,354,15,961,19
108,0,1,0,380,20,874,9
109,0,1,0,352,42,992,5
110,0,1,0,903,22,977,1
111,0,1,0,291,10,857,1
112,0,1,0,272,10,919,1
113,0,1,6766,304,3,946,0
114,0,1,0,145,0,800,0
115,0,1,0,62,0,708,0
116,0,1,0,88,0,792,0
117,0,1,0,69,0,865,0
118,0,1,0,16,0,762,0
119,0,1,0,2,0,778,0
120,0,1,0,1,0,831,0
121,0,1,7665,0,0,897,0
122,0,1,0,0,0,954,0
123,0,1,0,0,0,806,0
124,0,1,0,0,0,788,0
125,0,1,0,0,0,887,0
126,0,1,0,0,0,807,0
127,0,1,0,0,0,841,0
128,0,1,0,0,0,903,0
129,0,1,0,0,0,962,0
130,0,1,8414,0,0,1061,0
131,0,1,0,0,0,994,0
132,0,1,0,0,0,958,0
