Image,ImageNumber,HighReferenceImage,Pipeline,Parameter,EdgeDetector,EdgeCount,EdgeDensity,ComponentCount,SmallComponentPercent,SignificantComponentPercent,JaccardToHigh,EdgeCountRatioToOriginal,Comment
146_low.png,146,146_high.png,Original low-light,"",Sobel,12666,5.2775,592,52.7027027027027,14.1891891891892,0.598623128907977,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.599)."
146_low.png,146,146_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,12538,5.22416666666667,770,60.3896103896104,11.038961038961,0.649721585325909,0.989894204958156,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.650)."
146_low.png,146,146_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,8943,3.72625,589,55.1782682512733,16.1290322580645,0.279288888888889,0.706063477025107,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μειώνεται, πιθανώς επειδή η επεξεργασία εξομαλύνει λεπτομέρειες. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.279)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,12134,5.05583333333333,1704,77.6408450704225,4.81220657276995,0.525612609284571,0.957997789357335,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.526)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,11517,4.79875,1471,75.7987763426241,5.71040108769544,0.536045772409409,0.909284699194694,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.536)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,11294,4.70583333333333,1390,74.4604316546763,5.97122302158273,0.530430891190385,0.891678509395231,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.530)."
146_low.png,146,146_high.png,Original low-light,"",Canny,19066,7.94416666666667,363,38.2920110192837,34.9862258953168,0.639500702935287,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.640)."
146_low.png,146,146_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,19376,8.07333333333333,350,35.1428571428571,38,0.691623424759081,1.01625930976608,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.692)."
146_low.png,146,146_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,18292,7.62166666666667,407,33.6609336609337,35.6265356265356,0.5084,0.959404174971153,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.508)."
146_low.png,146,146_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,24146,10.0608333333333,609,33.3333333333333,30.0492610837438,0.507613510520487,1.26644288261827,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.508)."
