IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
0,1619,0.00674583333333333,0,7,7,8,0
1,3769,0.02245,1619,46,17,55,8
2,2472,0.03275,0,1162,445,90,114
3,1742,0.0400083333333333,0,646,1305,127,1587
4,1612,0.046725,0,154,335,244,119
5,1581,0.0533125,3769,2711,1154,311,448
6,1687,0.0603416666666667,0,1460,2482,551,722
7,2290,0.0698833333333333,0,690,1072,884,3183
8,3268,0.0835,2472,1209,801,908,583
9,4014,0.100225,0,1370,1372,491,643
10,5853,0.1246125,1742,1148,1301,407,2200
11,7700,0.156695833333333,1612,738,831,640,767
12,9958,0.1981875,0,1610,1340,850,865
13,12199,0.249016666666667,1581,1282,1420,741,1055
14,13990,0.307308333333333,0,1234,1296,971,1989
15,14424,0.367408333333333,1687,1453,1593,1370,1438
16,14284,0.426925,0,1648,2140,1648,1653
17,12480,0.478925,2290,1936,1715,1141,2194
18,10179,0.5213375,0,1366,1857,794,2606
19,7862,0.554095833333333,0,2169,2306,798,2598
20,6756,0.582245833333333,0,1844,3014,1118,2801
21,6520,0.6094125,3268,2325,2574,1201,3746
22,6660,0.6371625,0,2052,2965,1195,3488
23,7162,0.667004166666667,0,2431,4058,1159,4122
24,6962,0.6960125,0,2860,3338,1189,4322
25,6655,0.723741666666667,4014,2706,3900,1401,4808
26,6034,0.748883333333333,0,3448,3864,1273,5074
27,5406,0.771408333333333,0,2540,4878,1073,5248
28,4853,0.791629166666667,0,3725,4231,1316,5497
29,4245,0.809316666666667,0,3675,4496,1663,5773
30,3778,0.825058333333333,0,3501,5113,1550,5738
31,3328,0.838925,5853,3251,4608,1378,5488
32,3289,0.852629166666667,0,4780,4756,1387,5669
33,3149,0.86575,0,4026,4611,1615,5629
34,3091,0.878629166666667,0,3495,4974,1574,5536
35,3505,0.893233333333333,0,4284,4471,1588,5078
36,3442,0.907575,0,4207,4656,1589,4903
37,3350,0.921533333333333,0,4033,4937,2005,5004
38,3104,0.934466666666667,0,3622,3773,2154,4575
39,2709,0.945754166666667,0,4458,4172,1917,4127
40,2196,0.954904166666667,7700,3966,4153,1792,4121
41,1992,0.963204166666667,0,3066,3799,1852,3881
42,1683,0.970216666666667,0,3320,3391,1969,3552
43,1332,0.975766666666667,0,3664,3710,1863,3307
44,1035,0.980079166666667,0,3507,3698,2068,3431
45,800,0.9834125,0,2674,2702,2007,3118
46,716,0.986395833333333,0,2968,3199,2443,2946
47,552,0.988695833333333,0,2900,2928,2440,2871
48,455,0.990591666666667,0,2464,2639,2243,2877
49,408,0.992291666666667,0,2511,2444,2079,2755
50,373,0.993845833333333,9958,2360,2631,2054,2548
51,327,0.995208333333333,0,2561,2244,2200,2499
52,284,0.996391666666667,0,2407,2149,2303,2627
53,223,0.997320833333333,0,2333,2347,2229,2493
54,211,0.9982,0,2133,2232,2188,2435
