"Image","ImageNumber","HighReferenceImage","NoiseType","Stage","Method","Sequence","Parameters","MSE","PSNR","MAE","StdContrast","GradientMean","GradientRatio","EdgeCorrelation","DarkPixelPercent","SaturatedPixelPercent","Comment"
"780_low.png","780","780_high.png","Gaussian noise","Noisy image","No filtering","","","0.00308575103348414","25.1063911688136","0.0410073449770421","0.0611431700919982","0.0209152086750488","3.40212020398106","0.761344404032675","98.49625","0","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
"780_low.png","780","780_high.png","Gaussian noise","Denoising","Mean filter","filter only","3x3 average kernel","0.000818382372292036","30.8704373376651","0.0222917016889143","0.0488262257484382","0.00905387637050779","1.47272619666461","0.79921851419509","98.7525","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.76 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
"780_low.png","780","780_high.png","Gaussian noise","Denoising","Gaussian filter","filter only","sigma=1.0, filter size=5","0.000718062468524234","31.4383777225457","0.0211136403892926","0.0481271964728222","0.0080934845124491","1.31650645270679","0.819281009390397","98.7616666666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.33 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
"780_low.png","780","780_high.png","Gaussian noise","Denoising","Median filter","filter only","3x3 median","0.000826547824530915","30.8273201283786","0.0211827838176139","0.0539421451205212","0.0119417167205643","1.94246953766793","0.785661451346775","98.7120833333333","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.72 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
"780_low.png","780","780_high.png","Gaussian noise","Denoising","Wiener filter","filter only","5x5 adaptive Wiener","0.000652914301271628","31.8514381861359","0.0203741834231838","0.0498728067975745","0.0066406762120886","1.08018901748731","0.914034366564866","98.6729166666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.75 dB. Η ένταση των ακμών διατηρείται σε λογικά επίπεδα. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
"780_low.png","780","780_high.png","Gaussian noise","Final enhanced image","Gaussian filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.00626187330930435","22.0329572330911","0.0610873215975299","0.0864747956398792","0.0198368916141305","1.1615122082526","0.680712488306","79.86125","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 22.03 dB."
"780_low.png","780","780_high.png","Gaussian noise","Final enhanced image","Gaussian filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.0048392886260839","23.1521847481689","0.0556647999012495","0.0786219265905394","0.0182094758150465","1.0662219099887","0.69444270855953","93.5954166666667","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 23.15 dB."
"780_low.png","780","780_high.png","Gaussian noise","Final enhanced image","Median filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.00773587236699338","21.1149070422595","0.0681800962215612","0.110469541563604","0.0356180033866738","2.08554578872298","0.524202929004879","84.61625","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 21.11 dB."
"780_low.png","780","780_high.png","Gaussian noise","Final enhanced image","Median filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.00749534076964039","21.2520861751748","0.0673187876716731","0.0995891367079993","0.0321099024974148","1.88013548100352","0.524202929004876","90.155","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 21.25 dB."
"780_low.png","780","780_high.png","Salt & Pepper noise","Noisy image","No filtering","","","0.0228563935452177","16.409922948057","0.0247365849673203","0.113104230444906","0.0392114887522383","6.37823892578755","0.225733307973674","93.8070833333333","0.00166666666666667","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
