IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
0,10619,0.0442458333333333,0,10,1,16,1
1,24012,0.144295833333333,0,63,29,24,27
2,19859,0.227041666666667,0,378,280,114,264
3,14233,0.286345833333333,0,10414,10488,210,10438
4,10860,0.331595833333333,0,399,166,249,223
5,8637,0.367583333333333,0,567,556,233,461
6,7465,0.3986875,0,1766,3116,280,2434
7,6134,0.424245833333333,0,22331,21144,646,21885
8,5184,0.445845833333333,0,745,743,9929,909
9,5013,0.466733333333333,0,1032,1999,345,1694
10,5044,0.48775,0,18673,18403,405,18527
11,5226,0.509525,10619,880,1164,610,1508
12,5805,0.5337125,0,1183,1524,633,1926
13,7224,0.5638125,0,1472,3654,628,3020
14,9431,0.603108333333333,0,11674,10101,859,10737
15,10087,0.6451375,0,1058,1560,1315,2143
16,9848,0.686170833333333,0,1317,2610,2468,2258
17,10803,0.731183333333333,0,8281,7117,19754,3661
18,13449,0.787220833333333,0,979,1552,726,5771
19,15114,0.850195833333333,0,1154,1794,1002,2226
20,14085,0.908883333333333,0,1696,2855,902,2532
21,9473,0.948354166666667,0,5723,4250,856,4549
22,4546,0.967295833333333,0,955,1705,1028,2478
23,2071,0.975925,0,1428,2019,1378,2577
24,1226,0.981033333333333,0,4526,3327,1991,3132
25,904,0.9848,0,718,1860,3560,3734
26,673,0.987604166666667,0,886,1797,13260,3256
27,518,0.9897625,0,1653,2387,1004,3404
28,404,0.991445833333333,0,3227,2588,966,3990
29,286,0.9926375,0,835,2230,938,4326
30,241,0.993641666666667,0,1470,2648,1073,4491
31,288,0.994841666666667,0,3133,2533,1328,3964
32,355,0.996320833333333,0,841,2816,1762,4484
33,348,0.997770833333333,0,1300,2918,2001,5191
34,237,0.998758333333333,0,2150,2903,8738,4401
35,135,0.999320833333333,0,2514,3168,1414,4175
36,86,0.999679166666667,24012,1528,3129,1185,4652
37,34,0.999820833333333,0,2526,3228,1167,4631
38,21,0.999908333333333,0,2145,3427,1249,4153
39,10,0.99995,0,2126,3343,1352,3986
40,3,0.9999625,0,2152,3470,1511,4317
41,5,0.999983333333333,0,2781,3661,1863,4107
42,0,0.999983333333333,0,2689,3709,2478,3907
43,1,0.9999875,0,2133,3706,5239,4231
44,1,0.999991666666667,0,2926,3955,1431,4026
45,0,0.999991666666667,0,3092,4211,1314,3890
46,0,0.999991666666667,0,2745,4020,1339,3821
47,0,0.999991666666667,0,3202,4207,1492,3926
48,1,0.999995833333333,0,3862,4438,1638,3805
49,0,0.999995833333333,0,3880,4716,1818,3711
50,0,0.999995833333333,0,3887,4554,2142,3374
51,0,0.999995833333333,0,4146,4186,2209,3338
52,0,0.999995833333333,0,4225,4222,2851,2960
53,0,0.999995833333333,0,4673,4454,1670,2773
54,0,0.999995833333333,0,4430,3907,1549,2586
55,0,0.999995833333333,0,4372,3444,1429,2228
56,0,0.999995833333333,0,5152,3328,1556,2014
57,0,0.999995833333333,0,3832,3207,2028,1683
58,0,0.999995833333333,19859,3868,2726,2039,1571
59,0,0.999995833333333,0,4193,2425,2060,1284
60,0,0.999995833333333,0,4295,2122,2148,1136
61,0,0.999995833333333,0,2792,2166,1843,997
62,0,0.999995833333333,0,3264,1909,1589,800
63,0,0.999995833333333,0,4110,1643,1658,719
64,0,0.999995833333333,0,2115,1466,1653,591
65,0,0.999995833333333,0,2052,1347,1896,490
66,0,0.999995833333333,0,3304,1098,2111,410
67,0,0.999995833333333,0,2320,1003,1927,367
68,1,1,0,1761,818,1978,320
69,0,1,0,2060,682,1767,220
70,0,1,0,2299,571,1753,234
71,0,1,0,1368,688,1760,216
72,0,1,0,893,421,1746,140
73,0,1,14233,1900,376,1841,132
74,0,1,0,852,433,1942,140
75,0,1,0,367,269,1873,161
76,0,1,0,697,265,1932,97
77,0,1,0,820,247,1965,121
78,0,1,0,163,388,1778,123
