IntensityLevel,GrayCount,RedCount,GreenCount,BlueCount
0,551,6982,293,100
1,1544,6805,826,570
2,3721,6519,1942,1401
3,7602,6238,4379,2338
4,8428,5226,7469,3319
5,7448,4185,8411,4552
6,5875,3297,7602,4766
7,5235,2898,6169,6026
8,5314,3004,5659,7551
9,4843,3441,5167,7815
10,4188,3848,4642,7325
11,4327,4752,4470,6982
12,5650,5783,5392,6698
13,7347,6751,6865,7130
14,8122,7643,7789,7623
15,8270,7937,7885,7809
16,7865,7816,8021,7675
17,6643,7115,7410,7079
18,5848,6574,6333,5907
19,6605,6861,6527,5160
20,8884,8891,8407,6241
21,12576,12013,11540,8533
22,16558,14826,15102,11551
23,17967,15744,17351,14469
24,15424,14822,16174,15718
25,10410,12121,12414,14434
26,8090,9149,9077,10883
27,6710,6770,7474,7961
28,5366,5466,5766,7198
29,3977,4855,4107,6188
30,2973,3864,3190,4783
31,1698,2629,1979,3649
32,985,1573,1161,2726
33,678,959,757,1919
34,538,669,641,1366
35,512,487,508,1030
36,397,445,383,731
37,311,375,282,618
38,237,273,253,480
39,222,252,228,402
40,259,269,246,334
41,230,291,245,313
42,233,271,233,252
43,241,295,214,213
44,266,337,261,232
45,315,403,347,214
46,449,463,450,230
47,479,472,507,184
48,442,613,526,203
49,474,761,508,280
50,633,823,696,333
51,834,931,866,338
52,963,925,910,356
53,931,760,849,387
54,717,554,682,367
55,555,409,524,402
56,434,311,385,480
57,293,182,267,495
58,207,97,159,508
59,139,67,117,586
60,51,43,55,730
61,41,42,38,655
62,28,38,33,621
63,33,50,44,531
64,46,48,30,345
65,34,62,28,304
66,32,74,31,229
67,56,61,46,154
68,71,56,69,108
69,78,56,71,57
70,66,36,65,45
71,61,23,71,31
72,35,9,41,30
73,21,13,27,48
74,18,16,23,54
75,18,16,18,76
76,16,14,16,84
77,15,17,20,65
78,18,16,17,40
79,19,14,16,31
80,8,12,16,16
81,16,12,20,17
82,13,10,13,21
83,16,16,15,19
84,12,14,21,22
85,20,12,18,16
86,14,20,14,13
87,20,12,9,14
88,5,11,11,10
89,19,11,19,17
90,15,11,13,15
91,14,10,14,16
92,11,11,6,17
93,7,11,1,14
94,6,10,2,15
95,1,2,1,18
96,3,4,0,11
97,0,3,0,14
98,1,1,2,9
99,1,2,0,12
100,0,0,0,9
101,0,1,1,11
102,1,0,1,7
103,0,1,0,0
104,1,0,0,3
105,0,0,1,0
106,0,0,1,2
107,1,1,0,1
108,0,0,0,0
109,0,0,0,2
110,0,0,0,0
111,0,0,0,0
112,0,1,0,1
113,0,0,0,0
114,0,0,1,0
115,0,0,0,1
116,1,1,0,0
117,0,0,0,0
118,1,1,1,1
119,1,0,0,0
120,0,0,0,0
121,0,0,3,0
122,1,1,0,0
123,0,0,0,1
124,1,0,0,2
125,0,0,0,0
126,0,0,0,1
127,0,0,0,0
128,0,0,0,0
129,0,0,0,0
130,0,0,0,0
131,0,1,0,1
132,0,0,0,0
133,0,0,0,0
134,0,0,0,0
135,0,0,0,0
136,0,0,0,0
137,0,0,0,0
138,0,0,0,0
139,0,0,0,0
140,0,0,0,0
141,0,0,0,0
142,0,0,0,0
143,0,0,0,0
144,0,0,0,0
145,0,0,0,0
146,0,0,0,0
147,0,0,0,0
148,0,0,0,0
149,0,0,0,0
150,0,0,0,0
151,0,0,0,0
152,0,0,0,0
153,0,1,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,0,0,0,0
158,0,0,0,0
159,0,0,0,0
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,0,0,0,0
164,0,0,0,0
165,0,0,0,0
166,0,0,0,0
167,0,0,0,0
168,0,0,0,0
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,0,0,0
176,0,0,0,0
177,0,0,0,0
178,0,0,0,0
179,0,0,0,0
180,0,0,0,0
181,0,0,0,0
182,0,0,0,0
183,0,0,0,0
184,0,0,0,0
185,0,0,0,0
186,0,0,0,0
187,0,0,0,0
188,0,0,0,0
189,0,0,0,0
190,0,0,0,0
191,0,0,0,0
192,0,0,0,0
193,0,0,0,0
194,0,0,0,0
195,0,0,0,0
196,0,0,0,0
197,0,0,0,0
198,0,0,0,0
199,0,0,0,0
200,0,0,0,0
201,0,0,0,0
202,0,0,0,0
203,0,0,0,0
204,0,0,0,0
205,0,0,0,0
206,0,0,0,0
207,0,0,0,0
208,0,0,0,0
209,0,0,0,0
210,0,0,0,0
211,0,0,0,0
212,0,0,0,0
213,0,0,0,0
214,0,0,0,0
215,0,0,0,0
216,0,0,0,0
217,0,0,0,0
218,0,0,0,0
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,0,0,0,0
224,0,0,0,0
225,0,0,0,0
226,0,0,0,0
227,0,0,0,0
228,0,0,0,0
229,0,0,0,0
230,0,0,0,0
231,0,0,0,0
232,0,0,0,0
233,0,0,0,0
234,0,0,0,0
235,0,0,0,0
236,0,0,0,0
237,0,0,0,0
238,0,0,0,0
239,0,0,0,0
240,0,0,0,0
241,0,0,0,0
242,0,0,0,0
243,0,0,0,0
244,0,0,0,0
245,0,0,0,0
246,0,0,0,0
247,0,0,0,0
248,0,0,0,0
249,0,0,0,0
250,0,0,0,0
251,0,0,0,0
252,0,0,0,0
253,0,0,0,0
254,0,0,0,0
255,0,0,0,0
