IntensityLevel,InputHistogram,InputCDF,GlobalEqualizedHistogram,CLAHE_4x4_clip_0_01_Histogram,CLAHE_8x8_clip_0_01_Histogram,CLAHE_8x8_clip_0_03_Histogram,CLAHE_16x16_clip_0_01_Histogram
0,3318,0.013825,0,0,2,19,1
1,12210,0.0647,0,60,37,43,40
2,13040,0.119033333333333,0,70,335,114,113
3,10126,0.161225,3318,3316,3097,175,3279
4,8022,0.19465,0,222,364,309,325
5,7365,0.2253375,0,702,499,439,627
6,8751,0.2618,0,1802,3151,495,1351
7,10667,0.306245833333333,0,10530,9461,844,11035
8,12266,0.357354166666667,0,846,1231,2267,1596
9,14433,0.417491666666667,0,1573,1930,533,2103
10,15968,0.484025,0,12134,11406,401,11139
11,16613,0.553245833333333,0,1025,2098,828,2173
12,16935,0.623808333333333,0,2105,2694,752,3637
13,16661,0.693229166666667,0,3668,3616,1003,3442
14,16672,0.762695833333333,0,7053,6820,1641,7347
15,15957,0.829183333333333,0,1718,3768,1945,4237
16,14319,0.888845833333333,12210,3317,4224,3034,4950
17,10587,0.932958333333333,0,7557,5712,6808,4460
18,6250,0.959,0,1830,3306,909,5741
19,3243,0.9725125,0,3070,5027,1226,5641
20,1902,0.9804375,0,4152,4942,1294,5590
21,1350,0.9860625,0,5446,4976,1586,5740
22,1065,0.9905,0,2809,5019,1952,5363
23,796,0.993816666666667,0,4265,5767,2239,6510
24,621,0.996404166666667,0,6405,6121,2308,6113
25,411,0.998116666666667,0,2833,4383,5296,5781
26,193,0.998920833333333,0,4762,5551,5170,5980
27,81,0.999258333333333,0,5191,6165,1478,6241
28,56,0.999491666666667,0,5214,5279,1889,6007
29,43,0.999670833333333,0,3789,4934,1722,5652
30,27,0.999783333333333,13040,5196,5394,2226,6073
31,9,0.999820833333333,0,6302,5623,2417,5907
32,2,0.999829166666667,0,2966,5016,2287,5866
33,2,0.9998375,0,5224,4898,2718,5713
34,3,0.99985,0,5655,5363,5170,5938
35,0,0.99985,0,4795,5369,2309,5735
36,2,0.999858333333333,0,3651,4196,2080,5779
37,2,0.999866666666667,0,4795,4716,2211,5694
38,1,0.999870833333333,0,6235,5000,2496,5260
39,1,0.999875,0,3386,4993,2772,5310
40,1,0.999879166666667,0,4762,4056,2484,5004
41,0,0.999879166666667,10126,5115,4429,2514,4707
42,3,0.999891666666667,0,5286,5229,2694,4349
43,0,0.999891666666667,0,3339,3640,3254,4031
44,2,0.9999,0,4948,3920,2708,3860
45,3,0.9999125,0,5136,4133,2542,3275
46,2,0.999920833333333,0,4151,4621,2534,3054
47,0,0.999920833333333,0,3844,3353,2662,2723
48,1,0.999925,0,4779,3846,2828,2393
49,1,0.999929166666667,8022,4587,3683,2649,2090
50,1,0.999933333333333,0,2716,2613,2540,2006
51,0,0.999933333333333,0,3574,2680,2546,1803
52,2,0.999941666666667,0,3692,2846,2948,1392
53,0,0.999941666666667,0,3163,2309,2811,1143
54,0,0.999941666666667,0,2621,2037,2621,1184
55,2,0.99995,0,2773,2246,2678,1190
56,0,0.99995,0,2936,1568,2837,764
57,1,0.999954166666667,7365,2120,1197,2755,705
58,2,0.9999625,0,1670,1841,2361,772
59,1,0.999966666666667,0,2263,1197,2417,573
60,0,0.999966666666667,0,1740,668,2701,380
61,0,0.999966666666667,0,1225,907,2884,403
62,0,0.999966666666667,0,1307,1008,2394,316
63,2,0.999975,0,1423,419,2525,222
64,1,0.999979166666667,0,606,295,2595,190
65,1,0.999983333333333,0,698,574,2501,180
66,0,0.999983333333333,0,841,222,2224,119
67,1,0.9999875,8751,451,159,2203,105
68,1,0.999991666666667,0,379,179,2247,152
69,1,0.999995833333333,0,382,178,2479,83
70,0,0.999995833333333,0,324,135,2633,74
71,0,0.999995833333333,0,179,89,2200,83
72,0,0.999995833333333,0,211,94,2361,92
73,0,0.999995833333333,0,127,89,2262,46
74,0,0.999995833333333,0,137,44,1967,53
75,0,0.999995833333333,0,134,69,2056,95
76,0,0.999995833333333,0,105,81,1998,89
77,0,0.999995833333333,0,82,59,1981,35
78,0,0.999995833333333,10667,137,87,2177,73
79,0,0.999995833333333,0,108,58,2101,96
80,0,0.999995833333333,0,75,72,2042,75
81,0,0.999995833333333,0,66,67,2037,49
82,0,0.999995833333333,0,48,47,1835,101
83,0,0.999995833333333,0,32,94,1883,81
84,0,0.999995833333333,0,8,87,1763,52
85,0,0.999995833333333,0,2,30,1703,42
86,0,0.999995833333333,0,1,62,1852,57
87,0,0.999995833333333,0,2,67,1975,53
88,0,0.999995833333333,0,3,24,1782,23
89,0,0.999995833333333,0,2,25,1883,24
90,0,0.999995833333333,0,1,27,1801,23
91,0,0.999995833333333,12266,2,26,1719,5
92,0,0.999995833333333,0,0,9,1544,6
93,0,0.999995833333333,0,2,5,1553,3
94,0,0.999995833333333,0,0,1,1576,1
95,0,0.999995833333333,0,1,1,1595,2
96,0,0.999995833333333,0,1,1,1701,0
97,0,0.999995833333333,0,1,1,1599,1
98,0,0.999995833333333,0,3,0,1572,2
