"Image","ImageNumber","HighReferenceImage","NoiseType","Stage","Method","Sequence","Parameters","MSE","PSNR","MAE","StdContrast","GradientMean","GradientRatio","EdgeCorrelation","DarkPixelPercent","SaturatedPixelPercent","Comment"
"179_low.png","179","179_high.png","Gaussian noise","Noisy image","No filtering","","","0.00381875132202363","24.1807862206379","0.0488618569243631","0.0470660251311191","0.0231702496700762","3.34765257863452","0.293290717824128","99.8495833333333","0","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
"179_low.png","179","179_high.png","Gaussian noise","Denoising","Mean filter","filter only","3x3 average kernel","0.000657933463039238","31.8181802446509","0.0203335367601201","0.0259802123197257","0.0096514851659934","1.39445278594982","0.475595691835185","99.9966666666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 7.64 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
"179_low.png","179","179_high.png","Gaussian noise","Denoising","Gaussian filter","filter only","sigma=1.0, filter size=5","0.000542698287285436","32.6544154901875","0.0184617741168131","0.0248459037926328","0.008587293625497","1.24069770754405","0.505482227705257","99.9979166666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 8.47 dB. Η ένταση των ακμών διατηρείται σε λογικά επίπεδα. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
"179_low.png","179","179_high.png","Gaussian noise","Denoising","Median filter","filter only","3x3 median","0.000910639967422178","30.4065329269465","0.0237712362652669","0.0313290752870415","0.0126580455750305","1.82884256808204","0.402422054406665","99.995","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.23 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
"179_low.png","179","179_high.png","Gaussian noise","Denoising","Wiener filter","filter only","5x5 adaptive Wiener","0.000552863886718195","32.5738177741745","0.0179664791943602","0.0245573284027734","0.00659986118599212","0.953552190093587","0.53638728084695","99.9916666666667","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 8.39 dB. Η ένταση των ακμών διατηρείται σε λογικά επίπεδα. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
"179_low.png","179","179_high.png","Gaussian noise","Final enhanced image","Gaussian filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.0286462820118248","15.4293173692624","0.154540699295179","0.0830482772333444","0.0294640226178896","1.72323509746859","0.461988768178676","1.67041666666667","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 15.43 dB."
"179_low.png","179","179_high.png","Gaussian noise","Final enhanced image","Gaussian filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.0033500428843175","24.7494963346965","0.0451591561408499","0.0622024628432028","0.0221531793051589","1.29565255207162","0.463965291236873","30.5129166666667","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 24.75 dB."
"179_low.png","179","179_high.png","Gaussian noise","Final enhanced image","Median filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.025752255332991","15.8918473028177","0.137937292837591","0.115429001944597","0.04714719833873","2.75745467542788","0.356281376755792","12.2266666666667","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 15.89 dB."
"179_low.png","179","179_high.png","Gaussian noise","Final enhanced image","Median filter","enhance -> denoise","gamma 0.6 + contrast stretch","0.00649463068913851","21.8744553962242","0.0620599015739132","0.0829076996453682","0.0338638097283748","1.9805613854811","0.356281376755793","30.3225","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 21.87 dB."
"179_low.png","179","179_high.png","Salt & Pepper noise","Noisy image","No filtering","","","0.0214293484557222","16.6899103317591","0.0249797385620915","0.101294123837697","0.0387464587178066","5.59811328261765","0.105823520753783","95.0291666666667","0.00125","Εικόνα μετά την τεχνητή προσθήκη θορύβου."
"179_low.png","179","179_high.png","Salt & Pepper noise","Denoising","Mean filter","filter only","3x3 average kernel","0.00292978009671283","25.3316497567599","0.0294995679012345","0.0411725314505832","0.0189943114698049","2.74431034091962","0.161137775334333","99.735","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 8.64 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
"179_low.png","179","179_high.png","Salt & Pepper noise","Denoising","Gaussian filter","filter only","sigma=1.0, filter size=5","0.00232200255412648","26.3413730688753","0.0271948473087173","0.037558389272493","0.0167181910688597","2.41545500107632","0.174620376246327","99.8470833333333","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 9.65 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
"179_low.png","179","179_high.png","Salt & Pepper noise","Denoising","Median filter","filter only","3x3 median","0.000129827032337989","38.8663487014815","0.00661143790849671","0.027307425132398","0.00464886746861495","0.671671362658552","0.872063153024097","99.9975","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 22.18 dB. Παρατηρείται πιθανή θόλωση λεπτομερειών και ακμών. Το median filter είναι ιδιαίτερα κατάλληλο για Salt & Pepper θόρυβο."
"179_low.png","179","179_high.png","Salt & Pepper noise","Denoising","Wiener filter","filter only","5x5 adaptive Wiener","0.0075863729309101","21.1996581206093","0.0279720002679269","0.061363392514189","0.0214341261813628","3.096816340071","0.0626955955852679","96.4858333333333","0","Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 4.51 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
"179_low.png","179","179_high.png","Salt & Pepper noise","Final enhanced image","Gaussian filter","denoise -> enhance","gamma 0.6 + contrast stretch","0.00989901109213672","20.0440818910747","0.059130267479034","0.0797140471470874","0.03334459143488","1.95019434435432","0.226331600390856","15.2275","0","Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Salt & Pepper noise με Gaussian filter, το PSNR είναι 20.04 dB."
