Image,ImageNumber,HighReferenceImage,Pipeline,Parameter,EdgeDetector,EdgeCount,EdgeDensity,ComponentCount,SmallComponentPercent,SignificantComponentPercent,JaccardToHigh,EdgeCountRatioToOriginal,Comment
79_low.png,79,79_high.png,Original low-light,"",Sobel,8462,3.52583333333333,610,60.4918032786885,10,0.615937295885042,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.616)."
79_low.png,79,79_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,8363,3.48458333333333,647,63.8330757341577,9.73724884080371,0.681214606522164,0.98830063814701,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.681)."
79_low.png,79,79_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,7583,3.15958333333333,501,55.688622754491,10.5788423153693,0.339226069246436,0.896123847790121,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.339)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,8051,3.35458333333333,648,66.0493827160494,9.41358024691358,0.560694175205391,0.951429922004254,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.561)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,7944,3.31,623,68.2182985553772,9.63081861958267,0.560323209807746,0.938785157173245,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.560)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,7933,3.30541666666667,616,65.9090909090909,10.3896103896104,0.564386880357808,0.937485228078468,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.564)."
79_low.png,79,79_high.png,Original low-light,"",Canny,12823,5.34291666666667,206,15.5339805825243,38.8349514563107,0.594905459238063,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.595)."
79_low.png,79,79_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,14697,6.12375,309,21.0355987055016,36.8932038834951,0.654562332769071,1.14614364813226,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.655)."
79_low.png,79,79_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,18097,7.54041666666667,402,19.1542288557214,37.8109452736318,0.471872816212439,1.41129220931139,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.472)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,20675,8.61458333333333,510,25.6862745098039,33.7254901960784,0.447241393066582,1.61233720658192,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.447)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,21861,9.10875,557,24.9551166965889,33.572710951526,0.439815526518063,1.70482726351088,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.440)."
79_low.png,79,79_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,17388,7.245,418,27.2727272727273,33.4928229665072,0.49429296131896,1.35600093581845,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.494)."
