Image,ImageNumber,HighReferenceImage,NoiseType,Stage,Method,Sequence,Parameters,MSE,PSNR,MAE,StdContrast,GradientMean,GradientRatio,EdgeCorrelation,DarkPixelPercent,SaturatedPixelPercent,Comment
23_low.png,23,23_high.png,Gaussian noise,Noisy image,No filtering,,"",0.00309392826067221,25.0948976056406,0.0406749885342677,0.0412088412591982,0.0192838787925158,5.71462321069233,0.10743910458016,99.9933333333333,0,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
23_low.png,23,23_high.png,Gaussian noise,Denoising,Mean filter,filter only,"3x3 average kernel",0.000672383633642822,31.7238286618009,0.0212977958167808,0.0236159859560996,0.00758875796833224,2.24886771446566,0.19664849590149,100,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.63 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
23_low.png,23,23_high.png,Gaussian noise,Denoising,Gaussian filter,filter only,"sigma=1.0, filter size=5",0.000590773710478169,32.2857883910196,0.0201524210270425,0.0228030955134178,0.00668755565302404,1.98180361786967,0.216580884871272,100,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 7.19 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
23_low.png,23,23_high.png,Gaussian noise,Denoising,Median filter,filter only,"3x3 median",0.000677817979862448,31.6888691521024,0.0195629937565266,0.0300440204010631,0.0101663821115824,3.01272600853331,0.189484934216979,100,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.59 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
23_low.png,23,23_high.png,Gaussian noise,Denoising,Wiener filter,filter only,"5x5 adaptive Wiener",0.000640455436953074,31.9351108318498,0.0207100795661278,0.0232026137912499,0.00535782301328811,1.58774798783743,0.181945089740805,100,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.84 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
23_low.png,23,23_high.png,Gaussian noise,Final enhanced image,Gaussian filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.0355907622478604,14.4866271060546,0.159591870117043,0.120463445393303,0.0357758352840357,1.73100688966758,0.168826005963225,6.05333333333333,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 14.49 dB."
23_low.png,23,23_high.png,Gaussian noise,Final enhanced image,Gaussian filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.013809905196993,18.598093027801,0.0992214755077154,0.0856931332360765,0.024995377511289,1.20939651970028,0.157372617286861,53.76375,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 18.60 dB."
23_low.png,23,23_high.png,Gaussian noise,Final enhanced image,Median filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.0276372121055747,15.5850576839736,0.130793049389972,0.183177747934322,0.0629971653945672,3.0481056965338,0.170094736197532,37.7475,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 15.59 dB."
23_low.png,23,23_high.png,Gaussian noise,Final enhanced image,Median filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.0188188701201766,17.2540645504813,0.107412974757542,0.128911029149546,0.0443341482035778,2.14509920952654,0.170094736197531,53.835,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 17.25 dB."
23_low.png,23,23_high.png,Salt & Pepper noise,Noisy image,No filtering,,"",0.0232954760562177,16.3272841007191,0.0250028758169935,0.104759532203119,0.0375779811824282,11.1359341026043,0.0389394531274162,95.0120833333333,0.0025,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
