Image,ImageNumber,HighReferenceImage,NoiseType,Stage,Method,Sequence,Parameters,MSE,PSNR,MAE,StdContrast,GradientMean,GradientRatio,EdgeCorrelation,DarkPixelPercent,SaturatedPixelPercent,Comment
778_low.png,778,778_high.png,Gaussian noise,Noisy image,No filtering,,"",0.00293271670084354,25.3272988765114,0.0380558418131723,0.0409875582562349,0.0193242682188697,3.28785564187722,0.523111505904576,99.9308333333333,0,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
778_low.png,778,778_high.png,Gaussian noise,Denoising,Mean filter,filter only,"3x3 average kernel",0.00085386426792369,30.686111601971,0.0237765616416567,0.0228242826008416,0.00788036336553104,1.34077507401309,0.510173800658086,99.9691666666667,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.36 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
778_low.png,778,778_high.png,Gaussian noise,Denoising,Gaussian filter,filter only,"sigma=1.0, filter size=5",0.00076069312430529,31.1879050919492,0.0228768641683661,0.0218748610505054,0.00697526376858346,1.18678027418005,0.5643617579544,99.9729166666667,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.86 dB. Η ένταση των ακμών διατηρείται σε λογικά επίπεδα. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
778_low.png,778,778_high.png,Gaussian noise,Denoising,Median filter,filter only,"3x3 median",0.000768825021397057,31.1417249100309,0.0196873634756125,0.027965139877903,0.0103716880410973,1.76465223187152,0.336398696577005,99.9941666666667,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.81 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
778_low.png,778,778_high.png,Gaussian noise,Denoising,Wiener filter,filter only,"5x5 adaptive Wiener",0.000772006038995269,31.1237930239475,0.0232932693984375,0.0234195227309116,0.00567846634166605,0.966141505965326,0.714326883792621,99.96,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 5.80 dB. Η ένταση των ακμών διατηρείται σε λογικά επίπεδα. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
778_low.png,778,778_high.png,Gaussian noise,Final enhanced image,Gaussian filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.0216847037945855,16.6384650578433,0.134754858933027,0.0712331719808583,0.0239925856695011,1.48532335284207,0.39087794130047,59.3754166666667,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 16.64 dB."
778_low.png,778,778_high.png,Gaussian noise,Final enhanced image,Gaussian filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.00349777510432389,24.562081176964,0.0475741543302791,0.045291029312485,0.0150080152829485,0.929110179563137,0.392598620318092,99.29625,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 24.56 dB."
778_low.png,778,778_high.png,Gaussian noise,Final enhanced image,Median filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.0186614342579905,17.2905498082566,0.110102939449485,0.116372757601554,0.0460637498019495,2.85169611324067,0.22845472905237,68.9170833333333,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 17.29 dB."
778_low.png,778,778_high.png,Gaussian noise,Final enhanced image,Median filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.00527638169450889,22.7766379503943,0.0561498924160668,0.0692418299639213,0.0274079466451057,1.69676014774741,0.22845472905237,97.8320833333333,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 22.78 dB."
778_low.png,778,778_high.png,Salt & Pepper noise,Noisy image,No filtering,,"",0.0237764164637533,16.2385360082304,0.0251261982570806,0.10481115953312,0.0389766595441333,6.63153856758061,0.137460512581853,94.9733333333333,0.00208333333333333,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
