Image,ImageNumber,HighReferenceImage,NoiseType,Stage,Method,Sequence,Parameters,MSE,PSNR,MAE,StdContrast,GradientMean,GradientRatio,EdgeCorrelation,DarkPixelPercent,SaturatedPixelPercent,Comment
111_low.png,111,111_high.png,Gaussian noise,Noisy image,No filtering,,"",0.00380484191822847,24.196633823802,0.0489963861962867,0.054694196888953,0.022648305862013,4.89549363128922,0.25755118411998,99.1016666666667,0,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
111_low.png,111,111_high.png,Gaussian noise,Denoising,Mean filter,filter only,"3x3 average kernel",0.000578660654608312,32.3757604600591,0.019088577711678,0.0383481305715307,0.00931887303539539,2.01430004846801,0.47930417549976,99.6645833333333,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 8.18 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το mean filter εξομαλύνει τον θόρυβο αλλά συχνά θολώνει περισσότερο τις λεπτομέρειες."
111_low.png,111,111_high.png,Gaussian noise,Denoising,Gaussian filter,filter only,"sigma=1.0, filter size=5",0.000469300205977754,33.2854925517386,0.0171985283652994,0.0376263560285176,0.00828798667730276,1.79147112557316,0.514454185933781,99.68125,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 9.09 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Gaussian filter είναι φυσική επιλογή για Gaussian θόρυβο."
111_low.png,111,111_high.png,Gaussian noise,Denoising,Median filter,filter only,"3x3 median",0.000841809529500336,30.7478616223496,0.0229652933347734,0.0441016177335569,0.0122359802646375,2.64484080279856,0.397291610242668,99.6291666666667,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 6.55 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Η καταλληλότητα εξαρτάται από το είδος του θορύβου και τη λεπτομέρεια της εικόνας."
111_low.png,111,111_high.png,Gaussian noise,Denoising,Wiener filter,filter only,"5x5 adaptive Wiener",0.000476035778927409,33.2236040440811,0.0167305901104233,0.0375008971185649,0.00643938851067521,1.39189154524274,0.547416321485938,99.6175,0,"Το φίλτρο μειώνει αισθητά τον θόρυβο, με κέρδος PSNR 9.03 dB. Οι ακμές παραμένουν έντονες, αλλά μπορεί να παραμένει και θόρυβος. Το Wiener filter προσαρμόζεται στην τοπική διακύμανση της εικόνας."
111_low.png,111,111_high.png,Gaussian noise,Final enhanced image,Gaussian filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.00717744951106831,21.4402985381461,0.0702417251829262,0.101702069846725,0.0240839246384036,2.02160454031155,0.478095460798905,20.30125,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 21.44 dB."
111_low.png,111,111_high.png,Gaussian noise,Final enhanced image,Gaussian filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.00290151431433203,25.3737528254557,0.0423973991755163,0.0880053660933607,0.0208871447018773,1.75326684489487,0.472283706090929,41.8404166666667,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Gaussian filter, το PSNR είναι 25.37 dB."
111_low.png,111,111_high.png,Gaussian noise,Final enhanced image,Median filter,denoise -> enhance,"gamma 0.6 + contrast stretch",0.0118897426100237,19.2482754691674,0.0907095481128869,0.13149420274564,0.0390369958277125,3.27676527768182,0.386138575850325,25.3670833333333,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 19.25 dB."
111_low.png,111,111_high.png,Gaussian noise,Final enhanced image,Median filter,enhance -> denoise,"gamma 0.6 + contrast stretch",0.00589606915629936,22.2943743118309,0.0593148997227954,0.107516310926693,0.0319186222161836,2.67924902446477,0.386138575850325,37.585,0,"Η σειρά πρώτα ενίσχυση και μετά αποθορυβοποίηση δίνει καλύτερη ποσοτική προσέγγιση στην καθαρή βελτιωμένη εικόνα. Για Gaussian noise με Median filter, το PSNR είναι 22.29 dB."
111_low.png,111,111_high.png,Salt & Pepper noise,Noisy image,No filtering,,"",0.0213878276303986,16.6983332464035,0.0248209586056645,0.104908656612673,0.0373832710972566,8.08049691170643,0.0950198677999737,94.7075,0.00166666666666667,"Εικόνα μετά την τεχνητή προσθήκη θορύβου."
